country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,_gdp_for_year__$_,gdp_for_capita_$,generation
Mauritius,1985,female,5-14 years,0,100900,0.0,Mauritius1985,1080642033,1223,Generation X
Mauritius,1985,male,75+ years,0,4400,0.0,Mauritius1985,1080642033,1223,G.I. Generation
Mauritius,1986,male,25-34 years,7,88800,7.88,Mauritius1986,1469046115,1636,Boomers
Mauritius,1986,male,35-54 years,7,94900,7.38,Mauritius1986,1469046115,1636,Silent
Mauritius,1986,female,15-24 years,6,104600,5.74,Mauritius1986,1469046115,1636,Generation X
Mauritius,1986,male,15-24 years,5,108300,4.62,Mauritius1986,1469046115,1636,Generation X
Mauritius,1986,female,25-34 years,2,88500,2.26,Mauritius1986,1469046115,1636,Boomers
Mauritius,1986,male,55-74 years,1,45700,2.19,Mauritius1986,1469046115,1636,G.I. Generation
Mauritius,1986,female,35-54 years,0,96400,0.0,Mauritius1986,1469046115,1636,Silent
Mauritius,1986,female,5-14 years,0,102100,0.0,Mauritius1986,1469046115,1636,Generation X
Mauritius,1986,female,55-74 years,0,48500,0.0,Mauritius1986,1469046115,1636,G.I. Generation
Mauritius,1986,female,75+ years,0,9100,0.0,Mauritius1986,1469046115,1636,G.I. Generation
Mauritius,1986,male,5-14 years,0,106500,0.0,Mauritius1986,1469046115,1636,Generation X
Mauritius,1986,male,75+ years,0,4700,0.0,Mauritius1986,1469046115,1636,G.I. Generation
Mauritius,1987,female,15-24 years,28,102000,27.45,Mauritius1987,1888754655,2073,Generation X
Mauritius,1987,male,25-34 years,21,91300,23.0,Mauritius1987,1888754655,2073,Boomers
Mauritius,1987,male,15-24 years,24,105000,22.86,Mauritius1987,1888754655,2073,Generation X
Mauritius,1987,female,75+ years,2,9000,22.22,Mauritius1987,1888754655,2073,G.I. Generation
Mauritius,1987,male,55-74 years,6,45800,13.1,Mauritius1987,1888754655,2073,G.I. Generation
Mauritius,1987,female,25-34 years,10,92900,10.76,Mauritius1987,1888754655,2073,Boomers
Mauritius,1987,female,55-74 years,3,49500,6.06,Mauritius1987,1888754655,2073,G.I. Generation
Mauritius,1987,female,35-54 years,6,100300,5.98,Mauritius1987,1888754655,2073,Silent
Mauritius,1987,female,5-14 years,4,103900,3.85,Mauritius1987,1888754655,2073,Generation X
Mauritius,1987,male,5-14 years,0,108600,0.0,Mauritius1987,1888754655,2073,Generation X
Mauritius,1987,male,75+ years,0,4800,0.0,Mauritius1987,1888754655,2073,G.I. Generation
Mauritius,1988,male,55-74 years,14,46800,29.91,Mauritius1988,2143484488,2317,G.I. Generation
Mauritius,1988,male,25-34 years,28,95100,29.44,Mauritius1988,2143484488,2317,Boomers
Mauritius,1988,female,15-24 years,21,99200,21.17,Mauritius1988,2143484488,2317,Generation X
Mauritius,1988,male,15-24 years,21,102000,20.59,Mauritius1988,2143484488,2317,Generation X
Mauritius,1988,female,25-34 years,19,95000,20.0,Mauritius1988,2143484488,2317,Boomers
Mauritius,1988,female,35-54 years,11,106100,10.37,Mauritius1988,2143484488,2317,Silent
Mauritius,1988,female,55-74 years,3,49900,6.01,Mauritius1988,2143484488,2317,G.I. Generation
Mauritius,1988,female,5-14 years,2,105100,1.9,Mauritius1988,2143484488,2317,Generation X
Mauritius,1988,male,5-14 years,1,109800,0.91,Mauritius1988,2143484488,2317,Generation X
Mauritius,1988,female,75+ years,0,9600,0.0,Mauritius1988,2143484488,2317,G.I. Generation
Mauritius,1989,female,75+ years,2,10200,19.61,Mauritius1989,2191096860,2349,G.I. Generation
Mauritius,1989,male,15-24 years,19,100400,18.92,Mauritius1989,2191096860,2349,Generation X
Mauritius,1989,male,55-74 years,8,47500,16.84,Mauritius1989,2191096860,2349,G.I. Generation
Mauritius,1989,female,15-24 years,11,97900,11.24,Mauritius1989,2191096860,2349,Generation X
Mauritius,1989,female,55-74 years,5,50900,9.82,Mauritius1989,2191096860,2349,G.I. Generation
Mauritius,1989,female,25-34 years,9,96500,9.33,Mauritius1989,2191096860,2349,Boomers
Mauritius,1989,female,5-14 years,5,104600,4.78,Mauritius1989,2191096860,2349,Generation X
Mauritius,1989,female,35-54 years,5,109900,4.55,Mauritius1989,2191096860,2349,Silent
Mauritius,1989,male,5-14 years,0,109500,0.0,Mauritius1989,2191096860,2349,Generation X
Mauritius,1990,male,35-54 years,33,107800,30.61,Mauritius1990,2653480001,2820,Silent
Mauritius,1990,male,55-74 years,13,48700,26.69,Mauritius1990,2653480001,2820,G.I. Generation
Mauritius,1990,male,25-34 years,26,98100,26.5,Mauritius1990,2653480001,2820,Boomers
Mauritius,1990,female,15-24 years,23,95400,24.11,Mauritius1990,2653480001,2820,Generation X
Mauritius,1990,female,25-34 years,18,97100,18.54,Mauritius1990,2653480001,2820,Boomers
Mauritius,1990,male,15-24 years,18,98500,18.27,Mauritius1990,2653480001,2820,Generation X
Mauritius,1990,female,55-74 years,4,51800,7.72,Mauritius1990,2653480001,2820,G.I. Generation
Mauritius,1990,female,35-54 years,8,115600,6.92,Mauritius1990,2653480001,2820,Silent
Mauritius,1990,female,5-14 years,3,103400,2.9,Mauritius1990,2653480001,2820,Generation X
Mauritius,1990,male,5-14 years,1,108400,0.92,Mauritius1990,2653480001,2820,Generation X
Mauritius,1990,female,75+ years,0,10500,0.0,Mauritius1990,2653480001,2820,G.I. Generation
Mauritius,1990,male,75+ years,0,5800,0.0,Mauritius1990,2653480001,2820,G.I. Generation
Mauritius,1991,male,55-74 years,12,47400,25.32,Mauritius1991,2856890681,3045,Silent
Mauritius,1991,male,35-54 years,27,113400,23.81,Mauritius1991,2856890681,3045,Boomers
Mauritius,1991,female,15-24 years,15,93300,16.08,Mauritius1991,2856890681,3045,Generation X
Mauritius,1991,male,15-24 years,15,96200,15.59,Mauritius1991,2856890681,3045,Generation X
Mauritius,1991,female,25-34 years,11,97100,11.33,Mauritius1991,2856890681,3045,Boomers
Mauritius,1991,female,55-74 years,5,53600,9.33,Mauritius1991,2856890681,3045,Silent
Mauritius,1991,female,35-54 years,9,114000,7.89,Mauritius1991,2856890681,3045,Boomers
Mauritius,1991,female,5-14 years,3,101000,2.97,Mauritius1991,2856890681,3045,Millenials
Mauritius,1991,female,75+ years,0,11500,0.0,Mauritius1991,2856890681,3045,G.I. Generation
Mauritius,1991,male,5-14 years,0,103900,0.0,Mauritius1991,2856890681,3045,Millenials
Mauritius,1992,male,25-34 years,24,101400,23.67,Mauritius1992,3224267548,3400,Boomers
Mauritius,1992,male,15-24 years,17,96800,17.56,Mauritius1992,3224267548,3400,Generation X
Mauritius,1992,male,55-74 years,8,48000,16.67,Mauritius1992,3224267548,3400,Silent
Mauritius,1992,female,15-24 years,13,93200,13.95,Mauritius1992,3224267548,3400,Generation X
Mauritius,1992,female,35-54 years,14,118500,11.81,Mauritius1992,3224267548,3400,Boomers
Mauritius,1992,female,25-34 years,11,96800,11.36,Mauritius1992,3224267548,3400,Boomers
Mauritius,1992,female,75+ years,1,11800,8.47,Mauritius1992,3224267548,3400,G.I. Generation
Mauritius,1992,female,55-74 years,3,54700,5.48,Mauritius1992,3224267548,3400,Silent
Mauritius,1992,female,5-14 years,4,99300,4.03,Mauritius1992,3224267548,3400,Millenials
Mauritius,1992,male,5-14 years,1,102400,0.98,Mauritius1992,3224267548,3400,Millenials
Mauritius,1993,male,75+ years,2,6800,29.41,Mauritius1993,3263368410,3405,G.I. Generation
Mauritius,1993,male,25-34 years,30,102500,29.27,Mauritius1993,3263368410,3405,Boomers
Mauritius,1993,male,35-54 years,33,123400,26.74,Mauritius1993,3263368410,3405,Boomers
Mauritius,1993,male,55-74 years,13,48700,26.69,Mauritius1993,3263368410,3405,Silent
Mauritius,1993,female,15-24 years,16,93500,17.11,Mauritius1993,3263368410,3405,Generation X
Mauritius,1993,female,25-34 years,16,97000,16.49,Mauritius1993,3263368410,3405,Boomers
Mauritius,1993,male,15-24 years,13,97500,13.33,Mauritius1993,3263368410,3405,Generation X
Mauritius,1993,female,35-54 years,8,122700,6.52,Mauritius1993,3263368410,3405,Boomers
Mauritius,1993,female,55-74 years,3,55600,5.4,Mauritius1993,3263368410,3405,Silent
Mauritius,1993,female,5-14 years,2,97600,2.05,Mauritius1993,3263368410,3405,Millenials
Mauritius,1993,male,5-14 years,2,100800,1.98,Mauritius1993,3263368410,3405,Millenials
Mauritius,1993,female,75+ years,0,12200,0.0,Mauritius1993,3263368410,3405,G.I. Generation
Mauritius,1994,male,15-24 years,25,99500,25.13,Mauritius1994,3558137040,3658,Generation X
Mauritius,1994,male,55-74 years,12,49100,24.44,Mauritius1994,3558137040,3658,Silent
Mauritius,1994,male,35-54 years,28,128600,21.77,Mauritius1994,3558137040,3658,Boomers
Mauritius,1994,male,75+ years,1,7000,14.29,Mauritius1994,3558137040,3658,G.I. Generation
Mauritius,1994,female,15-24 years,9,96100,9.37,Mauritius1994,3558137040,3658,Generation X
Mauritius,1994,female,25-34 years,8,97100,8.24,Mauritius1994,3558137040,3658,Boomers
Mauritius,1994,female,75+ years,1,12400,8.06,Mauritius1994,3558137040,3658,G.I. Generation
Mauritius,1994,female,35-54 years,3,127900,2.35,Mauritius1994,3558137040,3658,Boomers
Mauritius,1994,female,5-14 years,1,96300,1.04,Mauritius1994,3558137040,3658,Millenials
Mauritius,1994,female,55-74 years,0,56700,0.0,Mauritius1994,3558137040,3658,Silent
Mauritius,1994,male,5-14 years,0,99500,0.0,Mauritius1994,3558137040,3658,Millenials
Mauritius,1995,male,75+ years,2,7200,27.78,Mauritius1995,4040345933,4115,G.I. Generation
Mauritius,1995,male,55-74 years,13,49900,26.05,Mauritius1995,4040345933,4115,Silent
Mauritius,1995,male,15-24 years,16,101000,15.84,Mauritius1995,4040345933,4115,Generation X
Mauritius,1995,female,15-24 years,11,97900,11.24,Mauritius1995,4040345933,4115,Generation X
Mauritius,1995,female,55-74 years,6,57800,10.38,Mauritius1995,4040345933,4115,Silent
Mauritius,1995,female,75+ years,1,12800,7.81,Mauritius1995,4040345933,4115,G.I. Generation
Mauritius,1995,female,35-54 years,8,132400,6.04,Mauritius1995,4040345933,4115,Boomers
Mauritius,1995,female,25-34 years,4,95700,4.18,Mauritius1995,4040345933,4115,Generation X
Mauritius,1995,female,5-14 years,2,94400,2.12,Mauritius1995,4040345933,4115,Millenials
Mauritius,1995,male,5-14 years,1,97800,1.02,Mauritius1995,4040345933,4115,Millenials
Mauritius,1996,male,35-54 years,41,138600,29.58,Mauritius1996,4421943910,4444,Boomers
Mauritius,1996,male,15-24 years,27,103000,26.21,Mauritius1996,4421943910,4444,Generation X
Mauritius,1996,female,25-34 years,12,94900,12.64,Mauritius1996,4421943910,4444,Generation X
Mauritius,1996,female,55-74 years,6,58500,10.26,Mauritius1996,4421943910,4444,Silent
Mauritius,1996,female,15-24 years,8,100000,8.0,Mauritius1996,4421943910,4444,Generation X
Mauritius,1996,female,75+ years,1,13200,7.58,Mauritius1996,4421943910,4444,G.I. Generation
Mauritius,1996,female,35-54 years,7,137300,5.1,Mauritius1996,4421943910,4444,Boomers
Mauritius,1996,female,5-14 years,2,93900,2.13,Mauritius1996,4421943910,4444,Millenials
Mauritius,1996,male,5-14 years,0,97200,0.0,Mauritius1996,4421943910,4444,Millenials
Mauritius,1996,male,75+ years,0,7500,0.0,Mauritius1996,4421943910,4444,G.I. Generation
Mauritius,1997,male,35-54 years,40,144500,27.68,Mauritius1997,4187367602,4139,Boomers
Mauritius,1997,male,25-34 years,27,100000,27.0,Mauritius1997,4187367602,4139,Generation X
Mauritius,1997,male,75+ years,2,7800,25.64,Mauritius1997,4187367602,4139,G.I. Generation
Mauritius,1997,male,55-74 years,11,50600,21.74,Mauritius1997,4187367602,4139,Silent
Mauritius,1997,male,15-24 years,21,104800,20.04,Mauritius1997,4187367602,4139,Generation X
Mauritius,1997,female,15-24 years,6,101800,5.89,Mauritius1997,4187367602,4139,Generation X
Mauritius,1997,female,55-74 years,3,59300,5.06,Mauritius1997,4187367602,4139,Silent
Mauritius,1997,female,25-34 years,4,94100,4.25,Mauritius1997,4187367602,4139,Generation X
Mauritius,1997,female,35-54 years,6,143100,4.19,Mauritius1997,4187367602,4139,Boomers
Mauritius,1997,female,5-14 years,1,94100,1.06,Mauritius1997,4187367602,4139,Millenials
Mauritius,1997,male,5-14 years,1,97900,1.02,Mauritius1997,4187367602,4139,Millenials
Mauritius,1997,female,75+ years,0,13700,0.0,Mauritius1997,4187367602,4139,G.I. Generation
Mauritius,1998,male,35-54 years,46,150700,30.52,Mauritius1998,4169664285,4063,Boomers
Mauritius,1998,male,55-74 years,11,50700,21.7,Mauritius1998,4169664285,4063,Silent
Mauritius,1998,male,15-24 years,20,105800,18.9,Mauritius1998,4169664285,4063,Generation X
Mauritius,1998,female,25-34 years,16,92200,17.35,Mauritius1998,4169664285,4063,Generation X
Mauritius,1998,female,15-24 years,15,103000,14.56,Mauritius1998,4169664285,4063,Generation X
Mauritius,1998,female,75+ years,1,14200,7.04,Mauritius1998,4169664285,4063,G.I. Generation
Mauritius,1998,female,35-54 years,8,148800,5.38,Mauritius1998,4169664285,4063,Boomers
Mauritius,1998,male,5-14 years,2,99000,2.02,Mauritius1998,4169664285,4063,Millenials
Mauritius,1998,female,55-74 years,1,60100,1.66,Mauritius1998,4169664285,4063,Silent
Mauritius,1998,female,5-14 years,0,95400,0.0,Mauritius1998,4169664285,4063,Millenials
Mauritius,1998,male,75+ years,0,8200,0.0,Mauritius1998,4169664285,4063,G.I. Generation
Mauritius,1999,female,25-34 years,17,92200,18.44,Mauritius1999,4291172816,4117,Generation X
Mauritius,1999,female,15-24 years,18,102900,17.49,Mauritius1999,4291172816,4117,Generation X
Mauritius,1999,male,15-24 years,13,105600,12.31,Mauritius1999,4291172816,4117,Generation X
Mauritius,1999,female,35-54 years,17,154100,11.03,Mauritius1999,4291172816,4117,Boomers
Mauritius,1999,male,55-74 years,5,51800,9.65,Mauritius1999,4291172816,4117,Silent
Mauritius,1999,female,55-74 years,2,61600,3.25,Mauritius1999,4291172816,4117,Silent
Mauritius,1999,male,5-14 years,1,100000,1.0,Mauritius1999,4291172816,4117,Millenials
Mauritius,1999,female,5-14 years,0,96600,0.0,Mauritius1999,4291172816,4117,Millenials
Mauritius,1999,female,75+ years,0,14800,0.0,Mauritius1999,4291172816,4117,G.I. Generation
Mauritius,2000,male,25-34 years,28,94136,29.74,Mauritius2000,4582555125,4339,Generation X
Mauritius,2000,male,35-54 years,40,160762,24.88,Mauritius2000,4582555125,4339,Boomers
Mauritius,2000,male,15-24 years,25,102779,24.32,Mauritius2000,4582555125,4339,Generation X
Mauritius,2000,male,55-74 years,13,54106,24.03,Mauritius2000,4582555125,4339,Silent
Mauritius,2000,female,15-24 years,11,102131,10.77,Mauritius2000,4582555125,4339,Generation X
Mauritius,2000,male,75+ years,1,9735,10.27,Mauritius2000,4582555125,4339,G.I. Generation
Mauritius,2000,female,25-34 years,9,93975,9.58,Mauritius2000,4582555125,4339,Generation X
Mauritius,2000,female,35-54 years,9,159364,5.65,Mauritius2000,4582555125,4339,Boomers
Mauritius,2000,female,55-74 years,1,63460,1.58,Mauritius2000,4582555125,4339,Silent
Mauritius,2000,female,5-14 years,0,98361,0.0,Mauritius2000,4582555125,4339,Millenials
Mauritius,2000,female,75+ years,0,16509,0.0,Mauritius2000,4582555125,4339,G.I. Generation
Mauritius,2000,male,5-14 years,0,100755,0.0,Mauritius2000,4582555125,4339,Millenials
Mauritius,2001,male,25-34 years,21,93054,22.57,Mauritius2001,4536538211,4244,Generation X
Mauritius,2001,male,55-74 years,12,54628,21.97,Mauritius2001,4536538211,4244,Silent
Mauritius,2001,male,35-54 years,33,166424,19.83,Mauritius2001,4536538211,4244,Boomers
Mauritius,2001,female,15-24 years,13,101083,12.86,Mauritius2001,4536538211,4244,Millenials
Mauritius,2001,male,75+ years,1,10419,9.6,Mauritius2001,4536538211,4244,Silent
Mauritius,2001,female,35-54 years,13,165008,7.88,Mauritius2001,4536538211,4244,Boomers
Mauritius,2001,male,15-24 years,8,102151,7.83,Mauritius2001,4536538211,4244,Millenials
Mauritius,2001,female,55-74 years,4,64392,6.21,Mauritius2001,4536538211,4244,Silent
Mauritius,2001,female,75+ years,1,17391,5.75,Mauritius2001,4536538211,4244,Silent
Mauritius,2001,female,25-34 years,5,93411,5.35,Mauritius2001,4536538211,4244,Generation X
Mauritius,2001,female,5-14 years,1,99293,1.01,Mauritius2001,4536538211,4244,Millenials
Mauritius,2001,male,5-14 years,1,101693,0.98,Mauritius2001,4536538211,4244,Millenials
Mauritius,2002,male,25-34 years,28,93399,29.98,Mauritius2002,4767303154,4415,Generation X
Mauritius,2002,male,35-54 years,43,170023,25.29,Mauritius2002,4767303154,4415,Boomers
Mauritius,2002,male,55-74 years,13,56153,23.15,Mauritius2002,4767303154,4415,Silent
Mauritius,2002,male,15-24 years,17,100533,16.91,Mauritius2002,4767303154,4415,Millenials
Mauritius,2002,female,15-24 years,11,99542,11.05,Mauritius2002,4767303154,4415,Millenials
Mauritius,2002,male,75+ years,1,10790,9.27,Mauritius2002,4767303154,4415,Silent
Mauritius,2002,female,25-34 years,6,94139,6.37,Mauritius2002,4767303154,4415,Generation X
Mauritius,2002,female,35-54 years,9,168822,5.33,Mauritius2002,4767303154,4415,Boomers
Mauritius,2002,female,55-74 years,3,66002,4.55,Mauritius2002,4767303154,4415,Silent
Mauritius,2002,female,5-14 years,0,99967,0.0,Mauritius2002,4767303154,4415,Millenials
Mauritius,2002,female,75+ years,0,18012,0.0,Mauritius2002,4767303154,4415,Silent
Mauritius,2002,male,5-14 years,0,102373,0.0,Mauritius2002,4767303154,4415,Millenials
Mauritius,2003,male,25-34 years,20,94542,21.15,Mauritius2003,5609831328,5136,Generation X
Mauritius,2003,male,55-74 years,12,58071,20.66,Mauritius2003,5609831328,5136,Silent
Mauritius,2003,male,35-54 years,24,173619,13.82,Mauritius2003,5609831328,5136,Boomers
Mauritius,2003,male,75+ years,1,11185,8.94,Mauritius2003,5609831328,5136,Silent
Mauritius,2003,female,15-24 years,8,97740,8.18,Mauritius2003,5609831328,5136,Millenials
Mauritius,2003,male,15-24 years,6,99166,6.05,Mauritius2003,5609831328,5136,Millenials
Mauritius,2003,female,25-34 years,5,95550,5.23,Mauritius2003,5609831328,5136,Generation X
Mauritius,2003,female,35-54 years,8,172697,4.63,Mauritius2003,5609831328,5136,Boomers
Mauritius,2003,female,55-74 years,3,68440,4.38,Mauritius2003,5609831328,5136,Silent
Mauritius,2003,male,5-14 years,1,102552,0.98,Mauritius2003,5609831328,5136,Millenials
Mauritius,2003,female,5-14 years,0,100012,0.0,Mauritius2003,5609831328,5136,Millenials
Mauritius,2003,female,75+ years,0,18660,0.0,Mauritius2003,5609831328,5136,Silent
Mauritius,2004,male,25-34 years,22,96551,22.79,Mauritius2004,6385695187,5789,Generation X
Mauritius,2004,male,35-54 years,34,175824,19.34,Mauritius2004,6385695187,5789,Boomers
Mauritius,2004,male,75+ years,2,11376,17.58,Mauritius2004,6385695187,5789,Silent
Mauritius,2004,male,15-24 years,11,98158,11.21,Mauritius2004,6385695187,5789,Millenials
Mauritius,2004,male,55-74 years,6,60315,9.95,Mauritius2004,6385695187,5789,Silent
Mauritius,2004,female,25-34 years,6,97926,6.13,Mauritius2004,6385695187,5789,Generation X
Mauritius,2004,female,15-24 years,5,96083,5.2,Mauritius2004,6385695187,5789,Millenials
Mauritius,2004,female,35-54 years,8,175289,4.56,Mauritius2004,6385695187,5789,Boomers
Mauritius,2004,female,55-74 years,3,70970,4.23,Mauritius2004,6385695187,5789,Silent
Mauritius,2004,female,5-14 years,0,99417,0.0,Mauritius2004,6385695187,5789,Millenials
Mauritius,2004,female,75+ years,0,19076,0.0,Mauritius2004,6385695187,5789,Silent
Mauritius,2004,male,5-14 years,0,102106,0.0,Mauritius2004,6385695187,5789,Millenials
Mauritius,2005,male,35-54 years,39,177945,21.92,Mauritius2005,6283803256,5641,Boomers
Mauritius,2005,male,25-34 years,18,98556,18.26,Mauritius2005,6283803256,5641,Generation X
Mauritius,2005,male,55-74 years,11,63489,17.33,Mauritius2005,6283803256,5641,Silent
Mauritius,2005,male,15-24 years,9,96661,9.31,Mauritius2005,6283803256,5641,Millenials
Mauritius,2005,male,75+ years,1,11584,8.63,Mauritius2005,6283803256,5641,Silent
Mauritius,2005,female,55-74 years,5,74380,6.72,Mauritius2005,6283803256,5641,Silent
Mauritius,2005,female,15-24 years,5,94435,5.29,Mauritius2005,6283803256,5641,Millenials
